imdb_score,movie_id,release_year,movie_title_length,aspect_ratio,genres_length,distributor_length,actor1_length,is_Miramax,is_Nov,is_Dec,comput,campus,holiday,riot,terror,escap,wish,love,action,adventure,scifi,thriller,western,sport,horror,drama,war,crime,documentary,biography,fantasy,comedy,family,movie_budget,duration,nb_news_articles,movie_meter_IMDBpro,nb_faces,actor3_star_meter,animation,actor1_star_meter,R,PG-13,Approved,TV-G,TV-14,is_color
6.3,2851,1983,17,1.85,35,14,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,5000000,107,46,8709,0,6533,0,2726,0,0,0,0,0,1
7,2853,2006,5,1.78,21,16,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12000000,93,1706,4096,1,9550,0,304,1,0,0,0,0,1
7.3,2854,2000,9,2.35,35,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,31000000,118,111,5055,0,3628,0,913,0,1,0,0,0,1
5.9,2857,1997,14,2.35,15,23,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50000000,124,84,11770,2,21743,0,11273,1,0,0,0,0,1
4.7,2871,2006,10,1.85,21,21,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20000000,92,178,9205,1,727163,0,4400,0,1,0,0,0,1
8.3,2879,2010,10,2.35,17,22,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2000000,105,985,6813,0,179083,0,150,0,1,0,0,0,1
5.8,2881,1995,13,1.85,40,15,19,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,18000000,101,1343,2370,0,272,0,2870,0,1,0,0,0,1
6.3,2886,2010,14,1.78,12,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3500000,110,83,19631,0,143564,0,3484,0,0,0,0,0,1
7.2,2887,1989,12,1.85,12,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11000000,107,10,4983,3,1805,0,4426,1,0,0,0,0,1
7.2,2888,2003,10,2.35,6,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24000000,88,923,2637,4,4874,0,505,1,0,0,0,0,1
6.5,2898,2012,18,2.35,19,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33000000,99,403,4829,0,34742,0,124,0,1,0,0,0,1
6.2,2919,2001,20,1.85,21,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37000000,111,469,2104,2,2773,0,266,0,0,0,0,0,1
6.1,2921,1998,15,2.35,28,12,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,48000000,104,118,1128,1,2799,0,3757,0,1,0,0,0,1
5.9,2924,2007,16,1.85,12,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10000000,84,2,7315,2,10887,0,249,1,0,0,0,0,1
8.3,2930,1995,9,1.85,41,20,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,30000000,74,6823,1152,1,5222,1,86,0,0,0,0,0,1
4.7,2932,2010,9,2.35,37,12,18,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,47000000,81,3174,5487,1,2566,0,327,0,1,0,0,0,1
5.5,2933,2001,11,2.35,34,12,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,33000000,101,158,8576,0,4461,0,2805,1,0,0,0,0,1
7.2,2935,1997,7,1.85,13,23,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,36000000,155,367,5367,2,273,0,671,1,0,0,0,0,1
5.8,2936,2009,5,1.85,6,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42000000,81,665,4715,1,10292,0,15976,1,0,0,0,0,1
6.1,2946,2004,14,1.85,20,7,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50000000,106,227,10355,2,4539,0,5970,0,1,0,0,0,1
6.1,2948,2014,33,2.35,14,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,40000000,136,1053,3191,3,1758,0,513,1,0,0,0,0,1
7.1,2965,2015,10,2.35,21,29,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,35000000,123,609,3818,0,4376,0,100,0,1,0,0,0,1
5.5,2970,2011,11,1.85,23,20,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,50000000,104,2208,2878,1,528,0,133,1,0,0,0,0,1
7.2,2974,1991,38,2.35,32,18,13,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,30000000,110,193,6931,0,6150,0,3828,0,0,0,0,0,1
6,3008,2008,10,1.85,22,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,12000000,89,751,6155,0,2221,0,43304,1,0,0,0,0,1
6.2,3019,2015,7,2.35,18,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14500000,94,25,26914,2,309677,0,4761,1,0,0,0,0,1
8.1,3022,2003,17,2.35,6,7,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,111,4120,1072,0,4514,0,2726,1,0,0,0,0,0
7.4,3023,2006,9,1.85,6,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5000000,97,281,6991,3,12430,0,2301,1,0,0,0,0,0
7.9,3025,1997,13,2.35,5,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15000000,155,202,985,15,7679,0,2907,1,0,0,0,0,1
5.6,3038,1999,21,1.37,23,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19000000,93,231,3056,0,272,0,3139,1,0,0,0,0,1
6.2,3045,1996,9,1.85,29,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,15000000,101,226,2931,0,3113,0,1416,1,0,0,0,0,1
6.1,3054,2002,13,2.35,21,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13000000,93,8,15686,1,2139,0,4333,1,0,0,0,0,1
7.3,3056,2013,26,2.35,20,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,15000000,140,1688,1264,3,125115,0,215,1,0,0,0,0,1
5.6,3059,2009,7,2.35,30,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,16000000,115,836,7442,1,7325,0,2983,0,1,0,0,0,1
7.9,3062,2015,22,2.35,35,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,28000000,167,2450,1844,0,23595,0,5073,1,0,0,0,0,1
6.4,3068,2005,13,2.35,14,18,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45000000,134,355,7128,3,2613,0,5615,0,1,0,0,0,1
6.2,3077,2012,10,2.35,6,18,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35000000,134,1588,1975,2,16235,0,1180,1,0,0,0,0,1
6.4,3081,2013,16,2.35,23,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,900000,101,89,15196,2,917,0,4600,1,0,0,0,0,1
5.5,3092,2011,9,2.35,35,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,2000000,83,24,15166,0,22967,0,3047,1,0,0,0,0,1
7.6,3094,1988,12,1.85,28,18,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,30000000,126,595,4891,1,8849,0,379,1,0,0,0,0,1
6.8,3095,2001,9,2.35,23,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,35000000,122,812,3947,1,15552,0,121,1,0,0,0,0,1
7,3099,1943,15,1.37,25,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2627000,122,47,34569,0,11177,0,5607,0,0,0,0,0,0
8.1,3106,1976,7,1.85,13,25,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3800000,121,584,3626,0,361520,0,1739,1,0,0,0,0,1
6.2,3114,2006,15,2.35,29,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,20000000,115,17,14954,1,825,0,566,0,1,0,0,0,1
9.2,3115,1972,13,1.85,11,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6000000,175,2163,264,1,1739,0,516,1,0,0,0,0,1
6.4,3124,2013,7,2.35,22,9,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,38000000,127,2006,3748,0,3767,0,577,1,0,0,0,0,1
6.2,3126,2015,20,2.35,28,9,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,19500000,111,201,3700,0,1376,0,513,0,1,0,0,0,1
6.1,3129,2012,11,2.35,15,13,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,137,3525,5522,4,345,0,364,1,0,0,0,0,1
7.9,3138,1990,5,1.85,17,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18000000,122,438,4562,3,2613,0,341,1,0,0,0,0,1
6.1,3139,2007,14,2.35,20,11,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13000000,117,18,14152,9,4722,0,4606,0,1,0,0,0,1
6.5,3141,2010,17,2.35,21,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,44000000,99,1018,5438,1,16817,0,10477,0,1,0,0,0,1
8.3,3144,1989,34,2.35,24,18,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,48000000,127,549,1084,5,1588,0,413,0,1,0,0,0,1
6.3,3145,2010,12,2.35,20,14,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6500000,88,185,34836,7,30333,0,10289,0,1,0,0,0,1
5.4,3146,2008,9,2.35,35,21,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,35000000,103,897,2542,1,5887,0,376,0,1,0,0,0,1
8.1,3147,1958,21,1.85,13,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3000000,108,20,4644,0,19199,0,10973,0,0,1,0,0,1
4.9,3157,2011,16,2.35,39,20,13,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,30000000,89,1088,5955,0,52310,0,850,0,1,0,0,0,1
6.3,3161,1999,17,1.85,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7000000,100,2,48369,0,7361,0,4461,0,0,0,0,0,1
7.1,3163,2005,16,1.85,21,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,25000000,107,300,5149,0,1659,0,552,0,1,0,0,0,1
7.3,3175,2002,16,2.35,29,29,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,25000000,95,453,3916,0,8703,0,383,1,0,0,0,0,1
6.2,3192,2006,14,2.35,20,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1000000,99,3,46838,2,17952,0,11492,1,0,0,0,0,1
6.3,3197,2002,10,1.85,12,50,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12000000,102,388,6281,0,3346,0,10046,0,1,0,0,0,1
7.7,3199,1992,9,1.85,31,12,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,33000000,202,491,4107,0,48598,0,341,0,1,0,0,0,1
7.1,3207,2004,25,2.35,5,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30000000,120,1223,1651,0,89538,0,25002,1,0,0,0,0,1
7.2,3212,1993,16,1.85,13,13,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,800000,114,10,38252,1,2948,0,14665,1,0,0,0,0,1
6.3,3218,1989,12,2.35,28,12,18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,55000000,97,7,5880,1,4796,0,151,1,0,0,0,0,1
6.9,3227,1998,11,1.85,11,35,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25000000,136,139,8531,0,779,0,341,1,0,0,0,0,1
7,3232,2014,18,2.39,21,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,25000000,124,606,8238,0,14708,0,400,0,0,0,0,0,1
5.3,3255,2016,8,1.85,6,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29000000,99,558,2466,1,5661,0,751,1,0,0,0,0,1
8.8,3258,1994,12,2.35,12,18,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,55000000,142,2844,455,0,115100,0,86,0,1,0,0,0,0
8.5,3259,1979,5,2.35,13,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11000000,116,9318,622,0,8568,0,3067,1,0,0,0,0,1
6,3260,2001,16,1.85,14,30,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35000000,94,11,12763,2,498,0,3667274,0,1,0,0,0,1
2.5,3269,1999,13,1.85,26,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,18000000,97,51,11006,2,12386,0,1435,0,0,0,0,0,1
5.8,3280,2009,5,1.85,22,9,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50000000,95,957,3539,1,1794,0,371,1,0,0,0,0,1
6.9,3289,1998,11,1.85,19,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,30000000,114,26,8741,2,6762,0,3555,0,0,0,0,0,1
5.6,3291,1996,14,1.85,28,21,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,50000000,107,45,8252,1,9751,0,181,0,1,0,0,0,1
6.7,3293,1984,14,1.85,6,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4500000,96,794,2151,0,8419,0,2198,1,0,0,0,0,1
5.4,3298,2014,9,2.35,14,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6500000,99,820,1360,0,5987,0,2735,1,0,0,0,0,1
6.7,3301,2016,16,2.35,31,24,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,18000000,112,816,4468,0,3544,0,345,0,1,0,0,0,1
6.2,3303,2014,10,2.35,27,18,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,25000000,99,1141,5323,1,2496,0,4461,0,1,0,0,0,1
6.2,3320,2009,7,2.35,29,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,50000000,121,1044,3730,0,16425,0,133,0,1,0,0,0,1
5.5,3321,1999,9,1.85,22,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,30000000,100,112,14652,0,10551,0,159,1,0,0,0,0,1
5.6,3323,2000,8,1.85,12,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23000000,88,7,21782,4,6283,0,13992,0,1,0,0,0,1
7,3324,1990,5,1.85,30,18,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,22000000,127,1179,2604,0,14950,0,980,0,1,0,0,0,1
4.3,3326,2013,8,1.85,6,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6000000,94,1190,2362,10,1758,0,336,1,0,0,0,0,1
6,3331,1999,13,2.35,35,15,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,30000000,110,8,22999,2,21725,0,6041,1,0,0,0,0,1
5.9,3335,2004,16,1.85,14,18,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42000000,90,243,3222,1,1958,0,1232,0,1,0,0,0,1
6.6,3344,2005,37,2.35,27,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,25000000,119,340,2572,0,5938,0,2337,0,0,0,0,0,1
6.6,3348,1992,30,1.85,23,21,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18000000,120,154,2706,2,6570,0,1578,0,0,0,0,0,1
6.5,3363,1944,14,1.37,14,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2361000,101,25,38364,2,15896,0,15293,0,0,0,0,0,1
6.9,3368,1993,14,2.35,27,21,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,25000000,125,719,2836,5,3140,0,566,0,1,0,0,0,1
5.6,3375,2007,22,1.85,12,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15000000,113,16,10924,8,16558,0,2805,0,1,0,0,0,1
8.3,3380,2004,37,1.85,28,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,20000000,108,1986,876,1,4548,0,48,1,0,0,0,0,1
8.2,3381,2006,14,2.35,21,12,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,54000000,132,1843,1296,1,5006,0,264,1,0,0,0,0,1
5.2,3382,1978,7,1.85,38,18,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,24000000,118,271,6987,0,21317,0,13066,0,0,0,0,0,1
6.6,3393,1999,19,2.35,27,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,35000000,112,158,4996,0,4476,0,327,0,1,0,0,0,1
7,3400,1986,6,2.35,38,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,30000000,132,371,1882,2,4254,0,20,1,0,0,0,0,1
6.5,3401,2014,13,1.85,6,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17000000,104,244,4243,1,2821,0,3288,1,0,0,0,0,1
5.6,3403,1997,31,2.35,23,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17000000,99,668,3283,1,1247,0,9815,1,0,0,0,0,1
5.4,3416,2001,8,1.85,37,15,14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,35000000,88,2061,3753,0,3785,0,945,0,0,0,0,0,1
7.9,3419,2004,12,2.35,13,15,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29000000,123,1926,628,0,4361,0,215,0,1,0,0,0,1
6.1,3430,2004,5,1.85,30,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,20000000,100,396,10472,1,3454,0,7886,1,0,0,0,0,1
6.2,3436,2011,9,1.85,28,9,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4000000,88,2159,6606,0,2450,0,2080,1,0,0,0,0,1
7.3,3444,2014,11,1.85,12,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13000000,102,827,5797,3,3389,0,1278,0,1,0,0,0,1
7.3,3447,2013,15,2.35,11,14,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,40000000,138,6467,836,5,9,0,84,1,0,0,0,0,1
5.2,3467,2012,4,1.85,20,14,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,30000000,93,306,7933,1,20688,0,5748,1,0,0,0,0,1
6.1,3478,2015,12,1.85,13,18,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50000000,96,223,2487,2,9692,0,505,0,1,0,0,0,1
6.5,3480,2014,11,2.35,20,20,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10000000,97,5,29179,0,1947,0,4046,0,1,0,0,0,1
6.8,3481,2005,10,1.85,6,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3000000,94,160,2149,3,2418,0,125,1,0,0,0,0,1
4.5,3484,1988,15,1.85,15,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10500000,98,53,6925,0,8666,0,3067,0,1,0,0,0,1
3.3,3486,2003,47,1.85,9,22,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,120,0,58344,1,94949,0,16333,0,1,0,0,0,1
7.8,3487,2008,9,1.85,25,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,30000000,123,2845,1155,1,4392,0,259,1,0,0,0,0,1
5.5,3488,2001,20,2.35,22,18,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,53000000,89,62,16597,1,8483,0,1366,0,1,0,0,0,1
6.2,3495,2005,8,2.35,30,20,16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,35000000,100,227,2210,3,4083,0,2795,0,0,0,0,0,1
6.2,3508,2006,7,1.85,14,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10000000,121,376,5371,0,2086,0,6664,1,0,0,0,0,1
7.4,3509,2009,19,2.35,20,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,50000000,118,1296,2024,0,5132,0,371,1,0,0,0,0,1
7.1,3514,1999,11,2.35,33,12,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,48000000,114,1005,6229,1,3743,0,367,1,0,0,0,0,1
6.9,3526,1997,9,2.35,35,18,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,36000000,93,55,6307,0,2097,0,1933,1,0,0,0,0,1
6.6,3528,1954,12,2.55,13,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5000000,139,26,21900,0,3959,0,3980,0,0,1,0,0,1
7.8,3539,2014,22,1.85,13,17,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12000000,133,2801,1458,0,2248,0,210,0,1,0,0,0,1
6.8,3547,2013,7,2.35,12,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11000000,98,501,17344,4,10988,0,19596,0,1,0,0,0,1
6.8,3558,1997,24,1.85,22,13,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20000000,101,94,11685,0,3323671,0,1552,1,0,0,0,0,1
7.2,3561,2009,14,1.85,14,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15000000,92,633,8466,1,5065,0,5670,0,1,0,0,0,1
7.6,3571,1987,10,1.85,6,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16000000,88,108,14907,0,6849,0,6313,0,0,0,0,0,1
6.8,3582,2004,18,1.85,20,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,25000000,110,14,1405,2,17247,0,3779,1,0,0,0,0,1
6.1,3583,1998,12,1.85,12,20,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20000000,90,194,1520,0,8228,0,383,0,1,0,0,0,0
7.4,3585,1980,10,1.85,12,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6000000,98,453,2201,3,4856,0,1278,1,0,0,0,0,1
7.1,3589,1993,5,1.85,34,20,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,32000000,120,131,3797,3,13587,0,1469,1,0,0,0,0,1
6.5,3597,2006,41,1.85,23,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16800000,122,53,11386,2,6575,0,159,1,0,0,0,0,1
7.2,3598,2004,37,1.85,6,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26000000,98,3677,2736,5,296,0,24695,0,1,0,0,0,1
