"imdb_score","movie_id","release_year","movie_title_length","aspect_ratio","genres_length","distributor_length","actor1_length","is_Miramax","is_Nov","is_Dec","comput","campus","holiday","riot","terror","escap","wish","love","action","adventure","scifi","thriller","western","sport","horror","drama","war","crime","documentary","biography","fantasy","comedy","family","movie_budget","duration","nb_news_articles","movie_meter_IMDBpro","nb_faces","actor3_star_meter","animation","actor1_star_meter","R","PG.13","Approved","TV.G","TV.14","is_color","log_nb_news_articles","log_movie_meter_IMDBpro","log_movie_budget","log_duration"
7.3,1607,2003,14,2.35,15,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12500000,117,192,7372,0,6017,0,341,0,1,0,0,0,1,5.25749537202778,8.90544431878971,16.3412392022725,4.76217393479776
7,1626,2014,8,1.85,29,21,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,10000000,106,1216,3620,3,12776,0,1113,0,1,0,0,0,1,7.10332206252611,8.19422930481982,16.1180956509583,4.66343909411207
8,1627,1969,14,2.35,24,26,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6244087,144,647,4399,1,7891,0,361520,1,0,0,0,0,1,6.4723462945009,8.38913252134872,15.6471454938964,4.969813299576
6.1,1631,2003,10,1.85,15,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12600000,84,669,2504,1,7910,0,2781,1,0,0,0,0,1,6.50578406012823,7.82564473221999,16.3492073719217,4.43081679884331
7.2,1638,2001,12,1.85,19,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1000000,119,3,83851,0,91020,0,1905,0,1,0,0,0,1,1.09861228866811,11.3367966932387,13.8155105579643,4.77912349311153
7.2,1645,2008,24,1.85,13,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15500000,96,1639,2472,0,5125,0,114,0,1,0,0,0,1,7.40184157874383,7.81278281857758,16.5563505818895,4.56434819146784
7.7,1653,2009,14,1.85,21,12,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,29000000,129,4756,1467,0,1775,0,11660,0,1,0,0,0,1,8.46716225781067,7.29097477814298,17.1828063879507,4.85981240436167
7,1657,2007,16,2.35,11,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15000000,116,395,4742,0,8105,0,2481,1,0,0,0,0,0,5.97888576490112,8.46421426662535,16.5235607590665,4.75359019110636
6,1663,2013,14,2.35,23,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15000000,104,261,64252,2,710093,0,3638,1,0,0,0,0,1,5.56452040732269,11.0705681306777,16.5235607590665,4.64439089914137
7.5,1667,2005,21,1.85,20,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,32000000,96,1218,4108,1,2566,0,719,1,0,0,0,0,1,7.10496544826984,8.32069157104845,17.281246460764,4.56434819146784
6.5,1668,2012,11,2.35,23,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,40000000,107,466,10066,3,7186,0,483,0,0,0,0,0,1,6.14418563412565,9.2169186873363,17.5043900120782,4.67282883446191
7.3,1670,1996,13,1.85,26,16,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,50000000,139,1339,1412,0,935,0,85,1,0,0,0,0,1,7.19967834569117,7.25276241805319,17.7275335633924,4.93447393313069
5.7,1671,2004,30,1.85,12,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18000000,106,62,15159,4,4661,0,6510,0,1,0,0,0,0,4.12713438504509,9.62634969396002,16.7058823158604,4.66343909411207
8.4,1676,1992,14,2.35,20,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1200000,99,2408,1287,0,3326,0,104,1,0,0,0,0,1,7.78655180642871,7.16006920759613,13.9978321147582,4.59511985013459
8.1,1685,1999,15,1.85,22,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,40000000,107,2288,814,0,1771,0,254,0,1,0,0,0,1,7.73543335249969,6.70196036600254,17.5043900120782,4.67282883446191
6.5,1696,2014,10,2.35,20,29,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,25500000,144,338,7262,6,1807,0,376,1,0,0,0,0,1,5.82304589548302,8.89041055197428,17.0541890101287,4.969813299576
6.6,1710,1983,9,2.35,25,28,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,27500000,131,241,2380,0,7071,0,7233,0,0,0,0,0,1,5.48479693349065,7.77485576666552,17.1296965626368,4.87519732320115
6.9,1714,2011,9,2.35,22,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,30000000,130,1035,7481,3,1159,0,1992,0,1,0,0,0,1,6.94215670569947,8.9201217518724,17.2167079396264,4.86753445045558
7.4,1719,1982,11,2.35,14,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10700000,120,998,1504,0,2870,0,4669,0,0,0,0,0,1,6.90575327631146,7.31588350450979,16.1857542994321,4.78749174278205
6.5,1724,2000,10,1.85,5,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1300000,105,2,85850,2,2768,0,1468,0,0,0,0,0,1,0.693147180559945,11.3603568663256,14.0778748224318,4.65396035015752
7.8,1730,2016,15,2.35,23,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,40000000,134,1017,391,0,3924,0,2235,1,0,0,0,0,1,6.92461239604856,5.96870755998537,17.5043900120782,4.89783979995091
7,1731,2000,10,2.35,5,16,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2500000,107,17,24874,1,1049,0,1807,1,0,0,0,0,1,2.83321334405622,10.1215783602137,14.7318012898384,4.67282883446191
7.6,1749,1989,23,1.85,20,29,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16000000,89,1252,3094,0,5541,0,6200,1,0,0,0,0,1,7.13249755166004,8.03722003113301,16.5880992802041,4.48863636973214
6.8,1759,2011,5,1.85,18,12,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2500000,96,1746,5842,0,33528,0,192,1,0,0,0,0,1,7.46508273639955,8.67282848294769,14.7318012898384,4.56434819146784
7.5,1761,2002,14,2.35,11,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1700000,138,39,7279,1,2072,0,4548,1,0,0,0,0,1,3.66356164612965,8.89274876911826,14.3461388090264,4.92725368515721
7.1,1781,2016,5,2.35,39,9,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20000000,96,147,1804,0,1195,0,3780,0,1,0,0,0,1,4.99043258677874,7.49776170062257,16.8112428315183,4.56434819146784
5.3,1784,2000,14,1.85,20,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16000000,94,323,10356,3,15314,0,1230,0,1,0,0,0,1,5.77765232322266,9.24532134087143,16.5880992802041,4.54329478227
7.3,1785,2004,34,2.35,22,20,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,50000000,119,427,4128,8,1223,0,1278,1,0,0,0,0,1,6.05678401322862,8.3255483071614,17.7275335633924,4.77912349311153
5.8,1789,2003,12,2.35,6,21,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55000000,118,153,9903,2,13992,0,150,0,1,0,0,0,1,5.03043792139244,9.2005930205213,17.8228437431967,4.77068462446567
7.1,1799,2011,21,1.85,23,18,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50200000,106,1952,3408,2,5481,0,150,0,1,0,0,0,1,7.57660976697304,8.13388088794921,17.731525584662,4.66343909411207
6.7,1811,2002,10,1.85,14,21,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,50000000,124,494,2346,0,5809,0,7270,1,0,0,0,0,1,6.20253551718792,7.76046702921342,17.7275335633924,4.82028156560504
7,1812,2008,12,2.35,20,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6000000,99,806,11154,2,4595,0,2310,1,0,0,0,0,1,6.69208374250663,9.3195534569495,15.6072700271923,4.59511985013459
6.6,1813,1995,10,1.78,56,20,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,55000000,84,278,3009,1,5843,1,49,0,0,0,0,0,1,5.62762111369064,8.00936307663004,17.8228437431967,4.43081679884331
6.3,1817,2007,25,2.35,29,11,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,45000000,94,650,4723,1,49526,0,281,1,0,0,0,0,1,6.47697236288968,8.46019946989612,17.6221730477346,4.54329478227
7,1824,1965,11,2.35,25,14,16,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9000000,130,391,2784,1,6764,0,8347,0,0,1,0,0,1,5.96870755998537,7.93164402145431,16.0127351353005,4.86753445045558
6.5,1835,1998,10,2.35,6,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,650000,84,15,30120,2,42151,0,3750,1,0,0,0,0,1,2.70805020110221,10.3129446819138,13.3847276418718,4.43081679884331
6.3,1857,2010,8,2.35,28,18,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,32000000,119,836,7040,0,4088,0,1248,1,0,0,0,0,1,6.7286286130847,8.85936344915209,17.281246460764,4.77912349311153
6.8,1858,2009,8,2.35,37,20,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,33000000,108,857,3184,0,44200,0,1504,1,0,0,0,0,1,6.75343791859778,8.06589354696427,17.3120181194308,4.68213122712422
6.7,1859,2003,20,1.85,26,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3500159,112,662,4445,0,2749,0,2129,0,1,0,0,0,1,6.49526555593701,8.399535147948,15.0683189539992,4.71849887129509
8,1866,2014,3,1.85,20,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23000000,126,3960,605,1,8326,0,114,1,0,0,0,0,1,8.28399930424853,6.40522845803084,16.9510047738934,4.83628190695148
7.6,1870,2006,10,2.35,28,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,45000000,129,647,1372,2,14681,0,341,1,0,0,0,0,1,6.4723462945009,7.22402480828583,17.6221730477346,4.85981240436167
5.6,1876,2000,13,1.85,18,24,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,600000,106,9,89552,1,4116,0,3818,0,1,0,0,0,1,2.19722457733622,11.4025747411311,13.3046849341983,4.66343909411207
8,1882,2005,8,2.35,32,18,12,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,40000000,119,1664,1330,0,18747,0,1499,0,1,0,0,0,1,7.41697962138115,7.1929342212158,17.5043900120782,4.77912349311153
5.2,1895,2010,6,2.35,21,30,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,26000000,100,1355,440,0,9681,0,913,1,0,0,0,0,1,7.2115567333138,6.08677472691231,17.0736070959858,4.60517018598809
8.3,1897,2016,4,2.35,5,24,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13000000,118,1716,472,0,12077,0,3900,1,0,0,0,0,1,7.44775128004791,6.15697898558556,16.3804599154258,4.77068462446567
8.1,1898,2014,24,1.37,28,24,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,25000000,99,1143,858,0,3940,0,1278,1,0,0,0,0,1,7.04141166379481,6.75460409948796,17.0343863828325,4.59511985013459
8.3,1899,2005,8,1.85,27,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,13500000,178,555,1838,0,4153,0,3333,1,0,0,0,0,1,6.31896811374643,7.51643330291563,16.4182002434087,5.18178355029209
7.8,1900,1999,12,1.85,6,21,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000000,89,1295,1578,0,3003,0,2824,1,0,0,0,0,1,7.16626597413364,7.36391350140582,16.1180956509583,4.48863636973214
7.9,1901,2010,11,2.35,21,21,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,25000000,116,6517,2354,2,39331,0,49,1,0,0,0,0,1,8.78216942633238,7.76387128782022,17.0343863828325,4.75359019110636
4.3,1922,1996,10,1.85,27,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,40000000,117,140,2744,1,10551,0,980,1,0,0,0,0,1,4.9416424226093,7.91717198884578,17.5043900120782,4.76217393479776
6.2,1927,1998,7,1.85,13,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1000000,92,31,7304,0,8190,0,60155,0,0,0,0,0,1,3.43398720448515,8.89617742227481,13.8155105579643,4.52178857704904
6,1939,2006,11,2.35,12,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2800000,86,8,20751,2,13992,0,2997,1,0,0,0,0,1,2.07944154167984,9.94034971726869,14.8451299751454,4.45434729625351
7.5,1941,1998,11,1.85,26,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1500000,110,25,6093,2,3253,0,1448,1,0,0,0,0,1,3.2188758248682,8.71489585024849,14.2209756660724,4.70048036579242
3.9,1943,2007,15,1.85,14,24,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10000000,93,10,23981,1,7930,0,7542,0,1,0,0,0,1,2.30258509299405,10.0850171291299,16.1180956509583,4.53259949315326
6.8,1954,1988,10,1.85,35,21,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,13000000,107,268,3454,5,265367,0,4564,1,0,0,0,0,1,5.59098698051086,8.14728825870662,16.3804599154258,4.67282883446191
6.6,1958,2005,6,1.85,14,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4000000,95,643,4542,0,2602,0,2151,1,0,0,0,0,1,6.46614472423762,8.4211227226655,15.2018049190842,4.55387689160054
2.4,1966,2003,5,2.35,20,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,54000000,121,585,6767,0,227538,0,19541,1,0,0,0,0,1,6.37161184723186,8.81981313623223,17.8044946045285,4.79579054559674
8,1971,1995,13,1.85,13,29,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2700000,80,1022,2826,0,169841,0,17767,1,0,0,0,0,1,6.92951677076365,7.94661756324447,14.8087623309746,4.38202663467388
6.1,1995,2007,15,1.66,22,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,32000000,105,174,17321,2,4524,0,3006,1,0,0,0,0,0,5.15905529921453,9.75967491717028,17.281246460764,4.65396035015752
6.2,1997,2008,11,2.35,20,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,35000000,101,126,8696,1,6725,0,3501,1,0,0,0,0,1,4.83628190695148,9.07061842880105,17.3708586194537,4.61512051684126
7.2,2011,1999,21,1.85,13,29,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23000000,102,3,46892,0,18094,0,4729,1,0,0,0,0,1,1.09861228866811,10.7556023641917,16.9510047738934,4.62497281328427
6.4,2013,1977,19,2.35,6,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15000000,108,147,3608,0,136,0,3251,1,0,0,0,0,1,4.99043258677874,8.19090888118251,16.5235607590665,4.68213122712422
6.8,2019,2002,10,2.35,20,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,48000000,112,829,3293,0,9955,0,364,1,0,0,0,0,1,6.7202201551353,8.09955428237636,17.6867115688722,4.71849887129509
7.2,2040,2010,11,2.35,36,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,35000000,123,862,5359,0,2392,0,1666,0,0,0,0,0,1,6.75925527066369,8.58653266949485,17.3708586194537,4.81218435537242
7,2046,2011,10,2.35,5,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2000000,129,45,10532,7,25425,0,20642,0,1,0,0,0,1,3.80666248977032,9.2621735206162,14.5086577385242,4.85981240436167
8.6,2057,1998,18,1.85,11,15,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7500000,101,618,1059,2,3818,0,2301,1,0,0,0,0,0,6.42648845745769,6.96508034560141,15.8304135785065,4.61512051684126
5.7,2059,2012,7,2.35,11,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17000000,116,574,15635,7,7445,0,2814,0,1,0,0,0,1,6.35262939631957,9.65726726989194,16.6487239020205,4.75359019110636
6.8,2080,2006,11,2.35,27,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,10000000,96,160,19929,0,4125,0,1227,1,0,0,0,0,1,5.07517381523383,9.89993123633335,16.1180956509583,4.56434819146784
7.3,2081,2011,12,2.35,12,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10000000,129,100,16755,0,5892,0,2423,0,1,0,0,0,1,4.60517018598809,9.72645200017141,16.1180956509583,4.85981240436167
6.8,2082,2011,6,1.85,18,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5000000,99,924,8763,1,97106,0,273,0,1,0,0,0,1,6.82871207164168,9.07829359105585,15.4249484703984,4.59511985013459
7.9,2084,1989,18,1.85,5,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6500000,120,1032,2953,2,5934,0,12386,1,0,0,0,0,1,6.93925394604151,7.99057688174392,15.6873127348659,4.78749174278205
7.5,2086,2003,10,2.35,21,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,22000000,139,167,5677,0,7910,0,1739,1,0,0,0,0,1,5.11799381241676,8.64417820317073,16.9065530113226,4.93447393313069
3.7,2090,2009,37,2.35,35,23,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,18000000,96,253,5298,2,29790,0,3474,0,1,0,0,0,1,5.53338948872752,8.57508466983201,16.7058823158604,4.56434819146784
5.3,2096,1985,15,1.85,15,24,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10000000,107,51,17330,1,15926,0,7460,1,0,0,0,0,1,3.93182563272433,9.76019438270965,16.1180956509583,4.67282883446191
7.8,2101,1997,7,2.35,21,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,36000000,106,874,2510,2,5807,0,6426,0,1,0,0,0,1,6.77308037565554,7.82803803212583,17.3990294964204,4.66343909411207
5.6,2118,2015,9,2.35,27,11,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,30000000,92,24,75716,0,3559,0,304,1,0,0,0,0,1,3.17805383034795,11.2347447777261,17.2167079396264,4.52178857704904
7.7,2128,2009,11,2.35,5,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35000000,122,94,9511,1,3555,0,2038,1,0,0,0,0,1,4.54329478227,9.16020430248239,17.3708586194537,4.80402104473326
6.1,2131,1983,10,1.85,19,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4000000,95,392,3161,0,13442,0,7306,1,0,0,0,0,1,5.97126183979046,8.05864371221562,15.2018049190842,4.55387689160054
7.7,2149,2012,4,2.35,32,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,44500000,130,6786,2013,1,1816,0,2048,1,0,0,0,0,1,8.82261694534418,7.60738142563979,17.6109997471365,4.86753445045558
7.3,2155,2006,12,1.85,12,12,12,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,35000000,96,1103,3518,0,2586,0,336,0,1,0,0,0,1,7.0057890192535,8.1656479252975,17.3708586194537,4.56434819146784
6.8,2157,2011,11,2.35,14,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32500000,131,7680,1266,6,25946,0,5440,1,0,0,0,0,1,8.94637482614172,7.14361760270412,17.2967506473,4.87519732320115
7.7,2160,2015,5,2.35,11,12,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,35000000,133,2227,400,1,2614,0,151,0,1,0,0,0,1,7.70841066725737,5.99146454710798,17.3708586194537,4.89034912822175
6.3,2173,1997,24,2.35,14,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46000000,105,297,3905,1,1635,0,513,0,1,0,0,0,1,5.6937321388027,8.27001306227379,17.6441519544534,4.65396035015752
6.3,2175,2002,10,2.35,28,11,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,28000000,93,47,10917,2,15473,0,2312,1,0,0,0,0,1,3.85014760171006,9.29807648628027,17.1477150681395,4.53259949315326
5.5,2181,1988,19,2.35,23,18,10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,15800000,108,25,4108,1,11744,0,213878,0,0,0,0,0,1,3.2188758248682,8.32069157104845,16.5755204979972,4.68213122712422
8.4,2182,1986,6,1.85,23,21,13,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18500000,154,3756,798,1,2480,0,1232,1,0,0,0,0,1,8.23110984032815,6.68210859744981,16.7332812900486,5.03695260241363
6.4,2192,2013,12,1.85,12,12,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,40000000,113,604,5569,1,104975,0,379,0,1,0,0,0,1,6.40357419793482,8.62497078358967,17.5043900120782,4.72738781871234
6,2197,1990,16,1.85,19,18,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26000000,111,348,3818,4,1319,0,6237,0,1,0,0,0,1,5.85220247977447,8.24748200428569,17.0736070959858,4.70953020131233
6.4,2207,2005,5,2.35,29,21,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3200000,95,674,7955,0,4433,0,1339,1,0,0,0,0,1,6.51323011091231,8.98155594077189,14.97866136777,4.55387689160054
5.9,2209,1994,14,1.85,35,21,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,50000000,99,26,7852,1,4433,0,5089,0,0,0,0,0,1,3.25809653802148,8.96852355539635,17.7275335633924,4.59511985013459
8.1,2211,2011,8,1.85,5,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25000000,146,5711,858,2,2337,0,18,0,1,0,0,0,1,8.65014941866486,6.75460409948796,17.0343863828325,4.98360662170834
5.1,2214,2009,12,2.35,14,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16000000,101,1067,6457,2,1736,0,4096,1,0,0,0,0,1,6.97260625130175,8.77292009262647,16.5880992802041,4.61512051684126
6.8,2222,1990,18,2.35,38,25,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,20000000,119,31,8060,1,370,0,864,0,1,0,0,0,1,3.43398720448515,8.99466883550067,16.8112428315183,4.77912349311153
5.5,2227,2012,6,2.35,27,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,35000000,96,285,9468,1,2919,0,133,1,0,0,0,0,1,5.65248918026865,9.15567297063387,17.3708586194537,4.56434819146784
5.2,2230,2015,12,2.39,22,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10000000,112,0,849550,0,13521,0,4233,1,0,0,0,0,1,-Inf,13.6524620765139,16.1180956509583,4.71849887129509
4.9,2232,1983,12,2.35,20,12,13,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,39000000,125,307,5455,1,8514,0,3124,0,0,0,0,0,1,5.7268477475872,8.60428789826717,17.4790722040939,4.8283137373023
8,2236,2012,31,1.85,13,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13000000,102,2213,1087,2,1850,0,1399,0,1,0,0,0,1,7.70210434005105,6.99117688712121,16.3804599154258,4.62497281328427
5.7,2238,2013,17,1.85,11,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4800000,90,1964,3364,1,11621,0,215,1,0,0,0,0,1,7.58273848891441,8.12088602109284,15.3841264758781,4.49980967033027
5.9,2239,2005,9,1.85,14,29,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35000000,105,1754,7848,2,8725,0,2349,0,1,0,0,0,1,7.46965417293213,8.9680140012452,17.3708586194537,4.65396035015752
